"ITTER107","Territorio","TIPO_DATO14","Tipo dato","BARRARCH","Ambiente scolastico","PRESENZA","Presenza","ORDINESCOL","Ordine scolastico","NATGIUR","Tipo di gestione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2011","2011",11.85,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2012","2012",13.39,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2013","2013",9.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2014","2014",16.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2015","2015",0.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2016","2016",8.45,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2017","2017",11.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2018","2018",9.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","2","primaria","9","totale","2019","2019",8.35,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","2","primaria","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2010","2010",57.5,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2011","2011",55.36,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2012","2012",58.45,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2013","2013",60.58,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2014","2014",56.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2015","2015",66.67,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2016","2016",62.32,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2017","2017",60.72,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2018","2018",64.13,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","3","secondaria I grado","9","totale","2019","2019",60.27,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2010","2010",31.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2011","2011",28.74,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2012","2012",29.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2013","2013",30.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2014","2014",28.56,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2015","2015",32.48,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2016","2016",29.88,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2017","2017",27.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2018","2018",27.24,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","3","secondaria I grado","9","totale","2019","2019",31.92,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2010","2010",10.69,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2011","2011",15.89,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2012","2012",12.39,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2013","2013",8.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2014","2014",14.85,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2015","2015",0.84,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2016","2016",7.8,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2017","2017",11.46,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2018","2018",8.63,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","3","secondaria I grado","9","totale","2019","2019",7.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2010","2010",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2011","2011",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2012","2012",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2013","2013",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2014","2014",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2015","2015",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2016","2016",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2017","2017",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","3","secondaria I grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","1","presenza servizio","2","primaria","1","pubblica","2010","2010",77.31,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","1","presenza servizio","2","primaria","1","pubblica","2011","2011",83.56,,
